user_id,passion,hobby,education_level,age,skills,openness,conscientiousness,extraversion,agreeableness,neuroticism,salary_importance,work_life_balance,career_title,risk_tolerance,creativity_score,analytical_thinking,people_orientation,detail_oriented,stress_tolerance
user_2443,Animals,Skiing,Associate's,60,"Cooking, Driving, Foreign Languages, Project Management, UI/UX Design",6,1,6,4,5,8,8,Cybersecurity Specialist,,,,,,
user_2444,Psychology,Meditation,Associate's,30,"AI Prompt Engineering, Cooking, Financial Literacy, Negotiation, Weightlifting",9,8,6,10,3,1,5,Construction Worker,,,,,,
user_2445,Volunteering,Reading,Bachelor's,37,"Critical Thinking, Empathy, First Aid",5,5,5,4,4,3,10,Registered Nurse,,,,,,
user_2446,Psychology,Gardening,Associate's,48,"Financial Literacy, First Aid, Project Management, Sewing, Video Editing",5,10,8,3,9,4,5,Statistician,,,,,,
user_2447,Animals,Reading,Bachelor's,37,"Critical Thinking, First Aid",3,2,3,9,3,7,6,Registered Nurse,,,,,,
user_2448,Animals,Photography,High School,39,"Graphic Design, Negotiation, Time Management, Writing",9,5,4,5,6,7,6,Social Worker,,,,,,
user_2450,DIY,Singing,High School,27,"Data Analysis, Financial Literacy, Graphic Design",2,3,7,5,3,2,9,HR Manager,,,,,,
user_2451,Travel,Board Games,Bachelor's,58,"Conflict Resolution, Negotiation, Programming, Public Speaking, Writing",8,1,10,6,1,7,3,Sales Representative,,,,,,
user_2453,Astronomy,Writing,Associate's,28,"AI Prompt Engineering, Foreign Languages, Time Management",4,7,10,2,9,5,6,Pilot,,,,,,
user_2454,Technology,Video Gaming,Doctorate,54,"Carpentry, Leadership, Video Editing",3,10,1,2,7,6,2,UX Designer,,,,,,
user_2455,Collecting,Astronomy,Master's,65,"Cooking, Data Analysis, Empathy, Financial Literacy, Negotiation",4,4,4,2,8,10,4,Farm Worker,,,,,,
user_2456,Meditation,Swimming,Doctorate,24,"Financial Literacy, Negotiation, Project Management, Public Speaking, Video Editing",2,1,1,1,3,8,9,Biomedical Engineer,,,,,,
user_2457,Animals,Painting,Bachelor's,54,"Critical Thinking, Empathy, First Aid",2,10,1,6,4,8,7,Registered Nurse,,,,,,
user_2458,Collecting,Traveling,Bachelor's,36,"Carpentry, Leadership, Sewing, UI/UX Design, Video Editing",10,8,6,4,2,2,6,HR Manager,,,,,,
user_2459,Gardening,Video Gaming,Master's,30,"Conflict Resolution, Critical Thinking",5,5,10,5,2,10,10,Farm Worker,,,,,,
user_2460,Travel,Running,Associate's,18,"Electrical Repair, Sewing, Writing",2,6,8,4,7,9,6,Dentist,,,,,,
user_2461,Writing,Skiing,High School,19,"Financial Literacy, Graphic Design, Singing",7,8,3,1,8,6,10,Construction Worker,,,,,,
user_2462,Reading,Astronomy,Bachelor's,64,"Driving, Graphic Design, Programming, Research, Video Editing",6,1,5,4,5,1,2,Biomedical Engineer,,,,,,
user_2463,Fitness,Video Gaming,Associate's,44,"Electrical Repair, Empathy, Negotiation, Photography, Weightlifting",3,10,8,8,5,2,1,HR Manager,,,,,,
user_2464,Environment,Astronomy,Doctorate,27,"AI Prompt Engineering, Digital Marketing, Public Speaking",5,7,3,2,5,8,1,Actor,,,,,,
user_2465,Meditation,Astronomy,High School,38,"Conflict Resolution, Sewing, Weightlifting",5,3,9,10,1,8,9,Cybersecurity Specialist,,,,,,
user_2466,Cars,Knitting,High School,40,"Data Analysis, Writing",1,7,7,2,7,10,1,Actor,,,,,,
user_2467,Dancing,Cycling,Bachelor's,60,"AI Prompt Engineering, Driving, Electrical Repair, Foreign Languages, Photography",2,10,10,5,7,8,1,Marketing Manager,,,,,,
user_2468,Reading,Singing,High School,27,"AI Prompt Engineering, Conflict Resolution, UI/UX Design",9,4,1,9,8,9,9,Biomedical Engineer,,,,,,
user_2469,Sports,Board Games,Vocational,47,"AI Prompt Engineering, Empathy, Leadership, Video Editing",7,9,7,3,8,5,9,Civil Engineer,,,,,,
user_2470,Gardening,Chess,Bachelor's,39,"Data Analysis, Photography, Programming, Research",4,7,8,3,2,2,6,Statistician,,,,,,
user_2471,Art,Photography,Master's,40,"Graphic Design, UI/UX Design",8,2,7,6,1,10,5,Graphic Designer,,,,,,
user_2472,Gaming,Photography,Vocational,25,"Data Analysis, Negotiation",9,2,4,7,10,1,1,Pilot,,,,,,
user_2473,History,Chess,High School,40,"Cooking, Data Analysis",10,4,10,5,3,8,9,Chef,,,,,,
user_2474,Art,Reading,Master's,50,"Driving, Financial Literacy, Foreign Languages, Public Speaking, Robotics",9,2,5,5,2,7,7,Biomedical Engineer,,,,,,
user_2475,Cooking,Reading,Bachelor's,48,"Programming, Singing",6,9,6,9,3,5,1,Marketing Manager,,,,,,
user_2476,Music,Gardening,Associate's,22,"Graphic Design, UI/UX Design",8,6,10,9,10,7,3,Graphic Designer,,,,,,
user_2477,Dancing,Collecting Stamps,Associate's,55,"Conflict Resolution, Leadership, Photography, UI/UX Design",3,6,2,10,10,1,2,Journalist,,,,,,
user_2478,Acting,Painting,Bachelor's,49,"Cooking, Critical Thinking, Public Speaking, Singing, Time Management",3,7,9,3,4,10,6,Cybersecurity Specialist,,,,,,
user_2479,Cars,Cycling,Associate's,39,"Critical Thinking, Data Analysis, Programming",6,2,4,10,9,6,6,Data Scientist,,,,,,
user_2480,Travel,Collecting Stamps,Bachelor's,33,"Cooking, Electrical Repair",3,6,3,4,3,5,4,Environmental Scientist,,,,,,
user_2481,Animals,Origami,Bachelor's,38,"Carpentry, Photography, Programming, Singing, Writing",4,6,1,1,7,5,6,Actor,,,,,,
user_2482,Fitness,Gardening,Bachelor's,61,"Carpentry, Leadership, Video Editing",6,6,9,8,3,10,4,Statistician,,,,,,
user_2483,Travel,Knitting,High School,51,"Negotiation, Singing",3,3,7,3,4,2,7,Mechanic,,,,,,
user_2484,Acting,Skiing,Bachelor's,65,"Photography, Sewing",5,2,5,8,8,6,7,Plumber,,,,,,
user_2485,Animals,Meditation,Master's,48,"Leadership, Programming",6,4,9,3,9,10,9,Farm Worker,,,,,,
user_2486,Psychology,Baking,Associate's,30,"Critical Thinking, First Aid, Research, Sewing, Video Editing",6,2,3,6,7,3,3,Farm Worker,,,,,,
user_2487,Sports,Astronomy,Vocational,55,"Data Analysis, Electrical Repair, Leadership, Photography, Public Speaking",2,9,7,1,7,10,10,Dentist,,,,,,
user_2489,Reading,Skiing,Vocational,58,"Negotiation, Video Editing",10,6,7,3,6,1,10,Electrician,,,,,,
user_2491,Music,Pottery,Doctorate,39,"First Aid, Photography, Research, Sewing",8,3,2,4,3,7,8,Social Worker,,,,,,
user_2492,Entrepreneurship,Yoga,Associate's,46,"Data Analysis, Programming",10,8,6,7,9,5,3,Data Scientist,,,,,,
user_2493,DIY,Bird Watching,Associate's,47,"AI Prompt Engineering, Cybersecurity, Graphic Design",4,2,2,3,7,6,10,Plumber,,,,,,
user_2494,Travel,Cycling,Vocational,22,"Data Analysis, Electrical Repair, Leadership, Research, Sewing",1,5,3,4,3,8,6,Dentist,,,,,,
user_2495,Languages,Cooking,High School,44,"Conflict Resolution, First Aid, Programming",2,7,6,3,8,3,7,Biomedical Engineer,,,,,,
user_2496,Dancing,Traveling,High School,19,"AI Prompt Engineering, Electrical Repair",3,6,2,4,7,3,3,Electrician,,,,,,
user_2498,Art,Scuba Diving,Doctorate,54,"Empathy, Foreign Languages",4,6,4,4,4,6,1,Construction Worker,,,,,,
user_2499,Fitness,Cycling,Bachelor's,45,"Critical Thinking, Empathy, First Aid",4,4,3,1,10,7,8,Registered Nurse,,,,,,
user_2500,Writing,Skiing,Vocational,39,"Cooking, Digital Marketing, Foreign Languages, Public Speaking, Time Management",4,7,4,9,6,8,5,Chef,,,,,,
user_2501,Technology,Chess,Vocational,43,"Critical Thinking, Data Analysis, Programming",2,5,7,9,4,2,5,Software Engineer,,,,,,
user_2502,Cars,Origami,Associate's,41,"Conflict Resolution, Critical Thinking, Empathy, Video Editing",3,1,2,9,2,10,1,Environmental Scientist,,,,,,
user_2503,Animals,Reading,Bachelor's,60,"Empathy, Leadership",1,8,6,2,10,3,7,Elementary Teacher,,,,,,
user_2504,Entrepreneurship,Skiing,Vocational,60,"Driving, Financial Literacy, UI/UX Design",9,5,4,10,7,6,7,Statistician,,,,,,
user_2505,Collecting,Running,Bachelor's,23,"Digital Marketing, Robotics",7,6,4,5,8,7,5,Marketing Manager,,,,,,
user_2506,Fashion,Yoga,Associate's,31,"Conflict Resolution, Critical Thinking",6,10,6,6,1,9,1,UX Designer,,,,,,
user_2507,Astronomy,Hiking,Associate's,45,"Cybersecurity, Electrical Repair, Project Management, Research",3,10,5,4,7,2,1,Chef,,,,,,
user_2508,Volunteering,Swimming,Associate's,24,"Critical Thinking, Empathy",1,8,5,2,8,1,7,Registered Nurse,,,,,,
user_2509,Magic,Hiking,Doctorate,60,"First Aid, Photography",2,8,7,3,3,9,1,UX Designer,,,,,,
user_2510,Art,Cycling,Bachelor's,33,"AI Prompt Engineering, Negotiation, Public Speaking, Sewing, Singing",5,9,3,9,2,8,4,Dentist,,,,,,
user_2511,Entrepreneurship,Meditation,Master's,35,"Data Analysis, Programming",7,5,7,5,7,8,7,Software Engineer,,,,,,
user_2512,Art,Running,Associate's,40,"Driving, Empathy",2,5,4,10,10,10,3,Statistician,,,,,,
user_2513,Dancing,Reading,Vocational,51,"Cooking, Financial Literacy, Robotics, Sewing",2,5,4,9,3,6,6,Lawyer,,,,,,
user_2514,Animals,Cycling,Master's,25,"Negotiation, Sewing",3,9,4,10,1,6,4,Cybersecurity Specialist,,,,,,
user_2515,Art,Playing Guitar,Master's,51,"Data Analysis, Empathy, Foreign Languages, Programming",8,8,7,10,3,2,10,Actor,,,,,,
user_2516,Art,Collecting Stamps,Associate's,49,"Critical Thinking, Negotiation, Sewing, UI/UX Design",5,1,7,10,2,5,4,Farm Worker,,,,,,
user_2517,Dancing,Board Games,Doctorate,58,"Empathy, Foreign Languages, Negotiation, Research",8,7,10,6,10,8,10,Electrician,,,,,,
user_2518,Astronomy,Hiking,Vocational,34,"Public Speaking, Sewing, Writing",4,10,2,10,1,6,7,HR Manager,,,,,,
user_2519,Music,Origami,Bachelor's,43,"Project Management, Sewing, Time Management",9,8,7,9,2,7,1,Financial Analyst,,,,,,
user_2520,Sports,Cooking,Vocational,45,"Electrical Repair, Empathy, First Aid",4,8,4,9,1,2,4,Dentist,,,,,,
user_2521,Collecting,Writing,Bachelor's,63,"Foreign Languages, Research",9,3,7,2,2,2,5,Construction Worker,,,,,,
user_2522,Gaming,Bird Watching,Vocational,64,"Critical Thinking, Data Analysis, First Aid, Robotics",6,6,7,5,8,4,2,Farm Worker,,,,,,
user_2523,Entrepreneurship,Playing Guitar,Bachelor's,58,"Programming, Singing",9,10,5,4,9,4,1,AI Engineer,,,,,,
user_2524,Technology,Origami,Bachelor's,18,"Driving, Weightlifting",5,2,9,10,1,3,5,AI Engineer,,,,,,
user_2525,Reading,Reading,Doctorate,30,"Critical Thinking, Data Analysis, Programming",10,4,2,9,2,4,8,Data Scientist,,,,,,
user_2526,Music,Skiing,Vocational,18,"Data Analysis, First Aid, Time Management",2,7,5,8,7,5,10,Psychologist,,,,,,
user_2527,Chess,Playing Guitar,Doctorate,48,"Carpentry, Cybersecurity, Weightlifting",8,9,2,9,2,6,6,Financial Analyst,,,,,,
user_2528,Volunteering,Bird Watching,High School,37,"Critical Thinking, First Aid",2,8,9,8,7,1,3,Registered Nurse,,,,,,
user_2529,Magic,Scuba Diving,Doctorate,34,"Cooking, Programming",1,4,10,2,7,8,9,Lawyer,,,,,,
user_2530,Photography,Collecting Stamps,Doctorate,52,"Digital Marketing, Financial Literacy, Time Management, Weightlifting",1,9,3,3,8,9,2,Journalist,,,,,,
user_2531,Meditation,Board Games,Bachelor's,55,"Carpentry, Digital Marketing, Sewing",1,8,3,5,9,7,2,Electrician,,,,,,
user_2532,Gaming,Reading,High School,61,"Graphic Design, Public Speaking, Video Editing, Writing",5,2,3,9,1,5,5,Pilot,,,,,,
user_2533,Fitness,Running,Bachelor's,37,"Carpentry, Photography, Robotics, Video Editing",8,9,9,7,2,8,4,Civil Engineer,,,,,,
user_2534,Chess,Skiing,Doctorate,39,"Cybersecurity, Digital Marketing",7,9,10,10,1,7,6,Biomedical Engineer,,,,,,
user_2535,Photography,Origami,Bachelor's,43,"Digital Marketing, Driving, Writing",6,7,2,9,5,6,4,Journalist,,,,,,
user_2536,Acting,Scuba Diving,Master's,35,"Digital Marketing, Foreign Languages, Graphic Design, Leadership",9,9,4,8,5,5,9,Sales Representative,,,,,,
user_2537,Sports,Chess,Associate's,18,"Conflict Resolution, Negotiation, Robotics",7,8,1,3,2,8,9,Civil Engineer,,,,,,
user_2538,Entrepreneurship,Board Games,High School,64,"Digital Marketing, Electrical Repair",7,4,3,10,5,1,4,UX Designer,,,,,,
user_2539,Cooking,Swimming,Master's,53,"Empathy, Leadership",7,6,6,2,1,9,7,Journalist,,,,,,
user_2540,History,Astronomy,Vocational,61,"Digital Marketing, Project Management",10,5,1,3,8,6,10,Financial Analyst,,,,,,
user_2541,Technology,Dancing,Associate's,48,"Financial Literacy, Leadership, Photography, Video Editing",3,9,2,1,8,1,6,Farm Worker,,,,,,
user_2542,Cars,Board Games,Associate's,25,"Time Management, Video Editing",1,1,7,7,2,7,2,HR Manager,,,,,,
user_2543,Psychology,Cooking,Associate's,36,"AI Prompt Engineering, Cybersecurity, Electrical Repair, Video Editing",10,2,9,2,5,4,4,Actor,,,,,,
user_2544,Entrepreneurship,Astronomy,High School,42,"Carpentry, First Aid, Sewing",7,1,6,4,4,9,9,Marketing Manager,,,,,,
user_2545,DIY,Gardening,Master's,63,"Electrical Repair, Leadership",6,9,9,1,5,2,5,AI Engineer,,,,,,
user_2546,Gardening,Cycling,Vocational,65,"Data Analysis, Digital Marketing, Time Management, UI/UX Design, Weightlifting",8,10,1,3,3,10,4,Marketing Manager,,,,,,
user_2547,Reading,Board Games,Bachelor's,43,"Critical Thinking, Data Analysis, Programming",8,3,6,7,7,9,8,Data Scientist,,,,,,
user_2548,Collecting,Pottery,Vocational,46,"Driving, Financial Literacy",6,2,1,5,2,4,7,Farm Worker,,,,,,
user_2549,Animals,Writing,Doctorate,59,"Empathy, First Aid, Project Management",10,7,8,4,8,2,10,Actor,,,,,,
user_2550,Acting,Reading,Master's,37,"Driving, First Aid, Programming, UI/UX Design",3,9,10,5,5,4,9,Actor,,,,,,
user_2551,Dancing,Playing Guitar,Doctorate,42,"First Aid, Leadership, Sewing, Singing, Writing",7,9,10,10,7,10,1,Marketing Manager,,,,,,
user_2552,Dancing,Running,Doctorate,33,"Empathy, Public Speaking, Time Management, Weightlifting",10,5,10,1,5,5,5,Chef,,,,,,
user_2553,Fitness,Chess,Associate's,64,"Foreign Languages, Singing, Writing",2,1,10,6,5,8,3,Construction Worker,,,,,,
user_2554,History,Playing Guitar,Master's,25,"Digital Marketing, Programming, Research, Video Editing",8,9,3,9,1,4,6,Plumber,,,,,,
user_2555,Cars,Dancing,Master's,49,"Electrical Repair, Empathy, Programming, Weightlifting, Writing",6,1,2,4,10,10,4,Journalist,,,,,,
user_2556,Environment,Yoga,Doctorate,43,"Graphic Design, Sewing, Writing",8,2,9,7,3,7,7,HR Manager,,,,,,
user_2557,Gaming,Knitting,Vocational,52,"Digital Marketing, Programming",4,3,7,3,5,10,9,Environmental Scientist,,,,,,
user_2558,Languages,Singing,Associate's,54,"Cooking, Digital Marketing, Electrical Repair, Programming, Sewing",7,5,5,4,5,10,6,Construction Worker,,,,,,
user_2559,Fitness,Photography,Bachelor's,38,"Critical Thinking, Empathy, First Aid",10,3,1,6,4,7,6,Registered Nurse,,,,,,
user_2560,History,Gardening,High School,23,"Graphic Design, Photography, Weightlifting",6,3,5,1,5,2,6,Lawyer,,,,,,
user_2561,Reading,Rock Climbing,High School,59,"Electrical Repair, Robotics, Writing",10,4,4,4,4,6,7,Social Worker,,,,,,
user_2562,Languages,Fishing,Bachelor's,43,"Conflict Resolution, Cybersecurity, Foreign Languages, Graphic Design, Robotics",3,10,6,1,7,5,2,Marketing Manager,,,,,,
user_2563,Photography,Writing,Vocational,58,"First Aid, Negotiation, Photography, Project Management, Robotics",7,6,6,5,7,2,3,Statistician,,,,,,
user_2564,Sports,Yoga,Doctorate,21,"AI Prompt Engineering, Conflict Resolution",9,10,3,9,10,2,5,Lawyer,,,,,,
user_2565,Psychology,Singing,Bachelor's,26,"Empathy, Financial Literacy, Programming, Research, Writing",9,2,4,9,5,8,6,Journalist,,,,,,
user_2566,Entrepreneurship,Chess,Master's,45,"Critical Thinking, Data Analysis, Programming",5,7,6,2,3,1,7,Data Scientist,,,,,,
user_2567,Animals,Video Gaming,Vocational,58,"Cooking, Digital Marketing, Programming, Project Management, Research",4,2,6,9,5,7,5,Environmental Scientist,,,,,,
user_2568,Gardening,Chess,Doctorate,19,"Carpentry, Time Management",4,2,10,6,1,8,9,HR Manager,,,,,,
user_2569,Art,Playing Guitar,Associate's,58,"AI Prompt Engineering, Carpentry, Empathy",3,7,3,1,6,6,6,Plumber,,,,,,
user_2570,Entrepreneurship,Astronomy,Associate's,64,"Cybersecurity, Digital Marketing, Research, Robotics, Singing",4,10,4,10,10,5,4,Construction Worker,,,,,,
user_2571,Technology,Board Games,Bachelor's,53,"Carpentry, Leadership, Research, UI/UX Design, Weightlifting",9,1,10,6,8,3,9,Social Worker,,,,,,
user_2572,History,Running,Bachelor's,41,"Financial Literacy, Research, Sewing, Video Editing",1,8,5,6,7,3,6,Architect,,,,,,
user_2573,Languages,Skiing,Master's,46,"Cooking, Electrical Repair, Leadership, Robotics",1,10,9,1,3,1,8,Architect,,,,,,
user_2574,Fashion,Yoga,Vocational,55,"Financial Literacy, Video Editing",5,9,5,8,8,4,10,Statistician,,,,,,
user_2575,Astronomy,Playing Guitar,Doctorate,24,"AI Prompt Engineering, Financial Literacy, Graphic Design, Singing, UI/UX Design",1,2,2,3,1,4,7,Dentist,,,,,,
user_2576,Acting,Origami,Bachelor's,23,"Driving, First Aid, Foreign Languages, Graphic Design, Writing",1,8,10,4,6,3,8,UX Designer,,,,,,
user_2577,Reading,Reading,Bachelor's,27,"Empathy, Leadership, Public Speaking",2,6,3,10,1,1,8,Elementary Teacher,,,,,,
user_2578,Entrepreneurship,Reading,Associate's,27,"Data Analysis, Video Editing, Writing",3,4,3,5,7,5,5,Architect,,,,,,
user_2579,Fashion,Skiing,Vocational,49,"AI Prompt Engineering, Carpentry, Leadership, Singing, Weightlifting",2,5,2,9,2,1,1,Lawyer,,,,,,
user_2580,Languages,Singing,Master's,64,"Data Analysis, Empathy",2,8,1,6,7,5,8,Biomedical Engineer,,,,,,
user_2581,Music,Origami,Vocational,64,"Electrical Repair, Financial Literacy, Video Editing",6,10,5,8,10,2,1,Sales Representative,,,,,,
user_2582,Gaming,Scuba Diving,Bachelor's,38,"Photography, Public Speaking, Sewing",9,1,5,6,4,4,5,Chef,,,,,,
user_2583,Fashion,Rock Climbing,High School,18,"Project Management, Video Editing",8,6,6,5,8,6,4,Actor,,,,,,
user_2584,Gardening,Photography,High School,48,"Financial Literacy, Photography, Robotics",1,4,6,9,3,2,8,Civil Engineer,,,,,,
user_2585,DIY,Traveling,Associate's,53,"Singing, Weightlifting",9,7,2,2,3,6,9,Actor,,,,,,
user_2586,Meditation,Board Games,Bachelor's,48,"Data Analysis, Graphic Design, Project Management",8,2,7,9,2,1,10,Dentist,,,,,,
user_2587,Writing,Fishing,Vocational,44,"Data Analysis, Electrical Repair, Financial Literacy, Photography, Robotics",2,1,8,1,7,9,7,Civil Engineer,,,,,,
user_2588,Chess,Playing Guitar,Associate's,56,"Cooking, Foreign Languages, Singing, Time Management",4,8,5,3,6,3,6,Pilot,,,,,,
user_2589,Astronomy,Astronomy,Vocational,61,"Financial Literacy, Graphic Design, Video Editing, Weightlifting",7,1,4,3,4,8,1,HR Manager,,,,,,
user_2590,Cars,Astronomy,High School,40,"AI Prompt Engineering, Video Editing",4,3,4,1,5,8,8,Actor,,,,,,
user_2591,Cars,Collecting Stamps,Doctorate,40,"Digital Marketing, Research, Sewing",9,5,2,7,3,10,1,Journalist,,,,,,
user_2592,Art,Writing,Vocational,19,"Graphic Design, Negotiation",9,4,5,4,5,10,4,AI Engineer,,,,,,
user_2593,Fashion,Collecting Stamps,Doctorate,33,"Critical Thinking, Project Management, Weightlifting, Writing",5,2,7,8,7,3,2,Pilot,,,,,,
user_2594,Astronomy,Yoga,Vocational,56,"Leadership, Project Management, Video Editing",4,5,9,8,1,10,3,Chef,,,,,,
user_2595,Animals,Astronomy,Vocational,50,"Critical Thinking, Empathy, First Aid",3,6,9,2,3,9,8,Registered Nurse,,,,,,
user_2596,Fashion,Rock Climbing,Doctorate,34,"Cooking, Electrical Repair, Foreign Languages, UI/UX Design",3,3,5,7,10,7,9,Biomedical Engineer,,,,,,
user_2597,Writing,Video Gaming,High School,33,"Cybersecurity, Driving, Financial Literacy, Project Management",9,5,6,5,8,1,6,Construction Worker,,,,,,
user_2598,Animals,Reading,Bachelor's,36,"Critical Thinking, Empathy, First Aid",3,8,7,1,8,9,4,Registered Nurse,,,,,,
user_2599,Sports,Dancing,Vocational,36,"Conflict Resolution, Video Editing",1,4,6,4,5,2,8,UX Designer,,,,,,
user_2600,Animals,Reading,Master's,51,"Leadership, Public Speaking",3,10,9,4,6,9,5,Elementary Teacher,,,,,,
user_2601,Fashion,Board Games,Associate's,36,"Critical Thinking, Data Analysis, Programming",10,1,10,2,8,5,5,Data Scientist,,,,,,
user_2602,Entrepreneurship,Video Gaming,Doctorate,23,"Critical Thinking, Data Analysis, Programming",6,9,5,1,3,10,4,Software Engineer,,,,,,
user_2603,Fashion,Painting,Master's,18,"Digital Marketing, Singing, Weightlifting",7,6,7,3,7,1,1,Architect,,,,,,
user_2604,Volunteering,Board Games,Master's,50,"Cybersecurity, Programming",4,1,1,6,4,8,9,Plumber,,,,,,
user_2605,Volunteering,Photography,Master's,26,"Critical Thinking, Empathy, First Aid",4,10,8,7,7,3,2,Registered Nurse,,,,,,
user_2606,Fitness,Reading,Bachelor's,41,"Critical Thinking, First Aid",4,6,9,4,5,10,3,Registered Nurse,,,,,,
user_2607,Gardening,Dancing,Master's,23,"AI Prompt Engineering, Project Management",4,4,6,6,9,9,6,Biomedical Engineer,,,,,,
user_2608,Volunteering,Singing,Master's,24,"AI Prompt Engineering, Driving, Graphic Design, Negotiation, Programming",6,9,8,6,4,1,3,Journalist,,,,,,
user_2609,Chess,Writing,Master's,37,"Electrical Repair, Foreign Languages",10,6,3,1,3,8,10,Actor,,,,,,
