user_id,passion,hobby,education_level,age,skills,openness,conscientiousness,extraversion,agreeableness,neuroticism,salary_importance,work_life_balance,career_title
user_3155,Collecting,Board Games,High School,45,"Financial Literacy,Electrical Repair,Programming",8,3,8,5,3,1,1,Marketing Manager
user_3156,History,Playing Guitar,Master's,46,"Empathy,Singing,Leadership,Conflict Resolution,Graphic Design",1,5,9,6,10,2,6,Sales Representative
user_3157,Fashion,Pottery,Associate's,58,"Critical Thinking,Data Analysis",5,8,2,5,1,9,9,Environmental Scientist
user_3158,Animals,Singing,Vocational,26,"UI/UX Design,Financial Literacy",4,8,10,1,2,7,9,Biomedical Engineer
user_3159,Music,Board Games,Master's,62,"Writing,Sewing,Financial Literacy,AI Prompt Engineering",2,5,2,6,10,3,9,Electrician
user_3160,Reading,Volunteering,Master's,50,"Empathy,Leadership,Public Speaking",8,2,7,5,4,7,2,Elementary Teacher
user_3161,Acting,Yoga,High School,49,"Foreign Languages,Leadership",8,5,8,9,3,6,7,Statistician
user_3162,Reading,Traveling,Bachelor's,29,"Leadership,Public Speaking,Empathy",2,1,2,2,3,1,2,Elementary Teacher
user_3163,Astronomy,Meditation,Bachelor's,24,"Weightlifting,Project Management,Photography,Sewing",9,1,3,2,3,5,6,Dentist
user_3164,Astronomy,Gardening,Master's,29,"Leadership,Financial Literacy,Research,Negotiation,Electrical Repair",5,4,7,5,3,6,5,Mechanic
user_3165,Dancing,Skiing,Associate's,60,"Video Editing,Foreign Languages,AI Prompt Engineering,Financial Literacy",3,1,8,3,10,8,3,Statistician
user_3166,Reading,Scuba Diving,Vocational,31,"Sewing,Empathy,First Aid,Negotiation",4,10,8,6,1,9,3,Statistician
user_3167,Art,Painting,Master's,37,"Programming,UI/UX Design,Project Management,Electrical Repair",9,4,7,3,7,9,5,Social Worker
user_3168,Fitness,Video Gaming,Associate's,23,"Digital Marketing,Weightlifting,Writing,Financial Literacy",10,3,7,1,7,1,9,Marketing Manager
user_3169,Cars,Cooking,Master's,48,"Foreign Languages,Financial Literacy",8,9,3,5,7,6,6,Dentist
user_3170,Gaming,Collecting Stamps,Associate's,56,"Public Speaking,Leadership",4,3,8,3,4,5,5,Elementary Teacher
user_3171,Volunteering,Traveling,Doctorate,60,"First Aid,Sewing",9,10,10,5,9,3,3,Architect
user_3172,Collecting,Knitting,High School,56,"Graphic Design,Public Speaking,Leadership,Cybersecurity,Data Analysis",9,7,4,3,2,4,4,Environmental Scientist
user_3173,Fitness,Chess,Bachelor's,26,"Writing,Programming,Cybersecurity",1,5,9,10,10,8,5,Cybersecurity Specialist
user_3174,Sports,Reading,Bachelor's,50,"Empathy,First Aid,Critical Thinking",1,7,1,9,4,1,8,Registered Nurse
user_3175,Animals,Pottery,Bachelor's,49,"Empathy,UI/UX Design",6,8,4,4,4,6,4,Construction Worker
user_3176,DIY,Traveling,Doctorate,55,"Research,Driving,Public Speaking,Cooking",7,10,5,8,7,2,10,Architect
user_3177,Cars,Knitting,Vocational,35,"Weightlifting,Time Management",10,6,3,3,5,3,8,Biomedical Engineer
user_3178,Collecting,Volunteering,Bachelor's,42,"Critical Thinking,First Aid,Empathy",8,8,5,8,4,6,2,Registered Nurse
user_3179,History,Astronomy,Master's,54,"Research,Cybersecurity",8,2,7,8,8,9,9,Actor
user_3180,Film,Writing,Doctorate,18,"Singing,Photography",4,5,2,9,8,2,6,Electrician
user_3181,Collecting,Traveling,High School,30,"First Aid,Photography,Data Analysis,Robotics",4,8,4,2,3,10,6,Social Worker
user_3182,Astronomy,Scuba Diving,Associate's,54,"Digital Marketing,Project Management,Cybersecurity,Carpentry,Financial Literacy",10,3,8,9,1,10,10,Architect
user_3183,Animals,Cycling,Doctorate,20,"Carpentry,Programming,First Aid,Foreign Languages,Robotics",8,9,7,4,1,4,9,Plumber
user_3184,Astronomy,Gardening,Bachelor's,59,"Cybersecurity,AI Prompt Engineering,Singing,Empathy,Foreign Languages",5,5,5,10,2,2,9,AI Engineer
user_3185,Environment,Cooking,Associate's,39,"Digital Marketing,Programming,Empathy,Data Analysis,Leadership",1,9,8,3,6,9,5,Farm Worker
user_3186,Psychology,Traveling,Associate's,28,"Driving,Negotiation",3,8,3,4,2,2,5,Pilot
user_3187,Photography,Drawing,Bachelor's,34,"Graphic Design,Creativity,UI/UX Design",1,6,4,5,7,6,8,Graphic Designer
user_3188,Cars,Running,Bachelor's,58,"Data Analysis,Foreign Languages,Cybersecurity,Critical Thinking,Sewing",7,3,10,3,10,2,8,HR Manager
user_3189,Entrepreneurship,Video Gaming,Bachelor's,23,"Data Analysis,Critical Thinking,Programming",2,9,3,7,4,8,5,Software Engineer
user_3190,Fashion,Drawing,Master's,41,"Graphic Design,Creativity",5,5,6,5,6,5,5,Graphic Designer
user_3191,Fitness,Astronomy,Bachelor's,61,"UI/UX Design,Robotics,Graphic Design,Electrical Repair,Critical Thinking",1,7,7,9,7,8,10,Chef
user_3192,Reading,Collecting Stamps,Master's,28,"Electrical Repair,Video Editing,Graphic Design",9,3,6,10,4,1,9,Pilot
user_3193,Art,Photography,Bachelor's,26,"UI/UX Design,Graphic Design,Creativity",7,8,2,1,3,7,3,Graphic Designer
user_3194,Acting,Astronomy,Master's,36,"Digital Marketing,Writing,Driving,Carpentry",9,3,9,5,1,2,3,Lawyer
user_3195,Volunteering,Fitness,Bachelor's,31,"Critical Thinking,First Aid,Empathy",7,8,9,4,1,4,2,Registered Nurse
user_3196,Chess,Bird Watching,Associate's,23,"Writing,Foreign Languages,Weightlifting",9,5,9,2,5,2,10,Financial Analyst
user_3197,Gardening,Photography,Master's,27,"Leadership,Empathy",5,10,7,6,4,9,6,Cybersecurity Specialist
user_3198,Environment,Writing,Associate's,58,"Cybersecurity,First Aid,Public Speaking",2,1,8,6,3,9,8,Chef
user_3199,DIY,Writing,Doctorate,38,"Project Management,UI/UX Design",3,6,10,4,2,3,3,Actor
user_3200,Gardening,Skiing,High School,33,"Electrical Repair,Time Management",6,9,3,6,5,7,8,UX Designer
user_3201,Travel,Meditation,High School,46,"Weightlifting,Graphic Design,Foreign Languages,Photography",9,1,7,7,3,7,8,Social Worker
user_3202,Fashion,Baking,Vocational,28,"Writing,Video Editing",5,9,1,4,7,2,5,Financial Analyst
user_3203,History,Dancing,Bachelor's,39,"Driving,Robotics",6,9,5,9,5,2,5,UX Designer
user_3204,Volunteering,Volunteering,Bachelor's,27,"Critical Thinking,First Aid,Empathy",4,7,10,4,9,1,6,Registered Nurse
user_3205,Gardening,Writing,Doctorate,24,"Negotiation,AI Prompt Engineering,Photography,Graphic Design,Electrical Repair",3,7,2,1,9,5,6,Electrician
user_3206,Volunteering,Crafts,Master's,45,"Leadership,Empathy,Public Speaking",8,10,10,8,9,9,2,Elementary Teacher
user_3207,Gaming,Board Games,Doctorate,44,"Critical Thinking,Programming,Data Analysis",3,2,8,8,9,6,5,Data Scientist
user_3208,Fitness,Fitness,Doctorate,54,"Empathy,Critical Thinking,First Aid",7,5,4,3,8,6,5,Registered Nurse
user_3209,Art,Traveling,High School,59,"Robotics,Video Editing,Carpentry,Weightlifting",10,10,9,2,9,1,6,Farm Worker
user_3210,Sports,Knitting,Vocational,24,"Empathy,Sewing,First Aid,UI/UX Design,Cybersecurity",7,1,7,7,5,10,4,Psychologist
user_3211,Volunteering,Hiking,Doctorate,32,"Financial Literacy,Graphic Design,First Aid",10,4,3,6,5,9,6,Social Worker
user_3212,Gardening,Hiking,Associate's,49,"UI/UX Design,Cybersecurity,Sewing,Graphic Design,Public Speaking",10,1,1,3,9,2,1,Lawyer
user_3213,Writing,Video Gaming,Master's,18,"Research,First Aid,Critical Thinking,Cybersecurity,AI Prompt Engineering",10,2,7,3,8,8,7,Plumber
user_3214,Volunteering,Origami,Associate's,34,"Empathy,Critical Thinking,First Aid",10,3,8,2,10,8,7,Registered Nurse
user_3215,Languages,Hiking,Vocational,51,"Data Analysis,Robotics",1,8,1,2,8,8,5,Environmental Scientist
user_3216,Entrepreneurship,Chess,Master's,25,"Empathy,Cooking,Programming,Electrical Repair,Singing",4,2,3,4,4,2,6,UX Designer
user_3217,Astronomy,Yoga,High School,58,"Robotics,Sewing",4,8,6,2,5,2,7,Cybersecurity Specialist
user_3218,Art,Photography,Associate's,40,"Creativity,UI/UX Design",1,3,9,5,10,7,4,Graphic Designer
user_3219,History,Writing,Master's,23,"UI/UX Design,Driving,Time Management,Cybersecurity",10,6,3,6,4,6,10,Dentist
user_3220,Animals,Baking,Bachelor's,21,"Research,AI Prompt Engineering,Conflict Resolution,Critical Thinking",5,6,10,10,2,5,6,Marketing Manager
user_3221,Film,Bird Watching,High School,58,"Graphic Design,Digital Marketing,Robotics,Empathy,Financial Literacy",7,1,5,3,2,3,2,Architect
user_3222,Technology,Painting,High School,20,"Leadership,Critical Thinking",9,7,6,5,3,6,6,Pilot
user_3223,Fitness,Reading,High School,51,"Empathy,Critical Thinking",7,8,4,10,3,10,4,Registered Nurse
user_3224,Volunteering,Skiing,Bachelor's,27,"Cooking,Sewing,Leadership",4,9,10,6,2,8,6,Dentist
user_3225,Volunteering,Hiking,Doctorate,18,"Video Editing,Project Management,Electrical Repair,Weightlifting,Digital Marketing",3,6,6,4,9,3,8,Chef
user_3226,Acting,Fishing,High School,45,"Critical Thinking,Leadership,Photography",8,4,3,4,1,2,5,Plumber
user_3227,Art,Astronomy,Master's,38,"Weightlifting,Graphic Design,Singing,Cooking",3,1,4,10,8,2,1,Social Worker
user_3228,Environment,Gardening,Master's,52,"Robotics,Time Management",10,4,5,1,10,7,1,Construction Worker
user_3229,Technology,Fishing,Master's,60,"Project Management,Carpentry,Negotiation,Conflict Resolution",8,8,7,9,6,8,6,AI Engineer
user_3230,Astronomy,Fishing,High School,23,"Project Management,Research,Negotiation",3,7,8,5,10,5,3,Pilot
user_3231,Technology,Cooking,Vocational,50,"First Aid,AI Prompt Engineering",9,8,2,5,3,1,4,Statistician
user_3232,Fitness,Drawing,Vocational,32,"Graphic Design,UI/UX Design",8,6,6,4,4,8,4,Graphic Designer
user_3233,Gaming,Dancing,Master's,27,"Weightlifting,Research,Foreign Languages,Negotiation,Critical Thinking",7,10,10,2,6,9,10,Psychologist
user_3234,Magic,Cycling,Associate's,60,"Financial Literacy,Conflict Resolution,Project Management,Time Management",9,4,7,9,8,7,2,Social Worker
user_3235,Psychology,Chess,High School,25,"Programming,Data Analysis,Critical Thinking",10,7,2,2,6,9,9,Data Scientist
user_3236,Acting,Meditation,Bachelor's,18,"Empathy,Carpentry",7,9,4,2,6,7,3,Cybersecurity Specialist
user_3237,Dancing,Knitting,Master's,48,"AI Prompt Engineering,Programming,Cooking,First Aid,Digital Marketing",6,3,7,9,3,2,10,Environmental Scientist
user_3238,Art,Singing,Associate's,24,"Creativity,UI/UX Design,Graphic Design",2,3,4,1,4,5,9,Graphic Designer
user_3239,Writing,Video Gaming,Vocational,23,"Financial Literacy,First Aid",7,4,2,2,9,7,8,Statistician
user_3240,Music,Writing,Associate's,37,"Negotiation,AI Prompt Engineering,Photography,Data Analysis",9,2,4,2,3,6,5,Construction Worker
user_3241,Dancing,Playing Guitar,Associate's,59,"UI/UX Design,Cooking",5,1,8,7,5,8,2,Cybersecurity Specialist
user_3242,Psychology,Cycling,Vocational,23,"Weightlifting,Cooking,UI/UX Design,Digital Marketing",10,5,9,1,8,3,1,Architect
user_3243,Fitness,Gardening,Vocational,26,"Electrical Repair,Empathy,Writing",7,1,3,2,9,1,7,Architect
user_3244,Environment,Baking,Doctorate,36,"Weightlifting,First Aid,Negotiation,Data Analysis",10,1,7,8,8,5,3,Financial Analyst
user_3245,Sports,Yoga,Vocational,64,"Data Analysis,Programming,Driving,Leadership,First Aid",3,6,8,6,5,3,4,Mechanic
user_3246,Fitness,Pottery,Bachelor's,51,"Carpentry,Weightlifting,Cooking",4,6,1,3,3,8,8,Civil Engineer
user_3247,Astronomy,Rock Climbing,High School,32,"Weightlifting,Programming,Cooking,Leadership,Writing",8,6,3,3,3,2,3,Marketing Manager
user_3248,Magic,Gardening,Vocational,32,"Financial Literacy,Photography,Singing,Critical Thinking,Negotiation",4,6,1,1,3,2,6,Civil Engineer
user_3249,Sports,Skiing,Vocational,44,"Leadership,Video Editing,Empathy,AI Prompt Engineering",5,10,2,10,10,8,9,Sales Representative
user_3250,Psychology,Cooking,Master's,42,"Writing,Photography,Conflict Resolution,Cooking,Time Management",5,3,9,4,2,9,9,Electrician
user_3251,Meditation,Yoga,Vocational,50,"AI Prompt Engineering,Graphic Design",2,6,5,2,7,9,3,Electrician
user_3252,Animals,Cycling,High School,61,"Weightlifting,Public Speaking,Conflict Resolution,Foreign Languages",6,5,8,7,6,2,3,Dentist
user_3253,Photography,Dancing,High School,30,"First Aid,UI/UX Design,Negotiation",7,3,10,4,4,5,10,Actor
user_3254,Psychology,Origami,Vocational,21,"Writing,Video Editing,Public Speaking,Cooking",10,7,8,7,6,7,2,Civil Engineer
user_3255,Dancing,Yoga,Bachelor's,49,"Time Management,Empathy,Sewing,Photography,Leadership",10,3,6,3,10,2,5,Marketing Manager
user_3256,Volunteering,Baking,Bachelor's,54,"Critical Thinking,First Aid,Empathy",8,9,7,9,8,4,3,Registered Nurse
user_3257,Sports,Chess,High School,60,"Video Editing,Sewing,AI Prompt Engineering",8,2,9,8,1,2,6,Biomedical Engineer
user_3258,Sports,Photography,Master's,22,"Cybersecurity,Weightlifting,AI Prompt Engineering,Singing",6,2,2,8,5,3,7,Environmental Scientist
user_3259,Technology,Photography,Vocational,28,"Conflict Resolution,Robotics,Research,Leadership",10,4,8,1,9,2,1,Chef
user_3260,Dancing,Gardening,High School,37,"First Aid,Video Editing,Public Speaking",2,3,9,6,5,10,10,Sales Representative
user_3261,Writing,Reading,Master's,45,"Electrical Repair,Robotics,Public Speaking,First Aid,UI/UX Design",3,10,6,8,10,1,4,Social Worker
user_3262,Technology,Drawing,Master's,36,"Creativity,Graphic Design,UI/UX Design",5,9,5,2,3,2,3,Graphic Designer
user_3263,Cars,Hiking,Bachelor's,20,"Project Management,Electrical Repair,Digital Marketing,Cooking,Video Editing",5,4,7,2,2,4,9,Statistician
user_3264,Fashion,Baking,Associate's,36,"Graphic Design,UI/UX Design,Creativity",5,7,2,5,7,10,10,Graphic Designer
user_3265,Volunteering,Crafts,Master's,51,"Leadership,Empathy,Public Speaking",3,5,10,8,6,4,10,Elementary Teacher
user_3266,Travel,Painting,Bachelor's,64,"Digital Marketing,Research",9,7,2,6,8,5,3,Sales Representative
user_3267,Travel,Video Gaming,High School,47,"Singing,Foreign Languages",6,9,9,1,8,5,7,Dentist
user_3268,Entrepreneurship,Fishing,Bachelor's,42,"Cybersecurity,Video Editing,Empathy",4,7,4,9,2,4,10,Psychologist
user_3269,Astronomy,Crafts,Bachelor's,23,"Leadership,Empathy,Public Speaking",8,1,2,3,4,4,6,Elementary Teacher
user_3270,History,Singing,Bachelor's,41,"Programming,Data Analysis",4,4,8,1,5,6,8,Software Engineer
user_3271,Cars,Photography,High School,32,"Singing,Project Management,Photography",7,10,7,5,10,4,9,Biomedical Engineer
user_3272,Entrepreneurship,Video Gaming,Bachelor's,35,"Critical Thinking,Programming,Data Analysis",2,5,1,5,8,7,2,Software Engineer
user_3273,Animals,Knitting,Master's,31,"Public Speaking,Leadership,Empathy",2,10,8,9,10,6,9,Elementary Teacher
user_3274,Languages,Pottery,Doctorate,22,"Writing,Carpentry",4,3,3,8,5,8,9,Biomedical Engineer
user_3275,Entrepreneurship,Board Games,Master's,26,"Programming,Critical Thinking,Data Analysis",3,5,10,5,2,8,9,Software Engineer
user_3276,Animals,Painting,Master's,60,"Graphic Design,Public Speaking,AI Prompt Engineering",2,6,8,2,10,2,1,Financial Analyst
user_3277,Chess,Photography,High School,60,"Conflict Resolution,Critical Thinking,Project Management",6,1,6,10,7,4,2,Chef
user_3278,Writing,Running,Bachelor's,47,"Robotics,Driving,UI/UX Design,Singing,AI Prompt Engineering",7,2,8,7,9,8,3,Statistician
user_3279,Technology,Astronomy,Doctorate,52,"Public Speaking,Graphic Design",5,2,1,1,9,3,6,Pilot
user_3280,Animals,Singing,High School,42,"Leadership,Public Speaking",1,5,10,7,1,6,5,Elementary Teacher
user_3281,Cars,Meditation,Doctorate,39,"Writing,Empathy",1,5,3,1,5,8,4,Journalist
user_3282,Acting,Knitting,Vocational,28,"Conflict Resolution,Empathy,Leadership",5,5,2,4,4,4,6,UX Designer
user_3283,Astronomy,Reading,High School,27,"Robotics,Photography,Cooking",9,3,4,6,1,7,3,Mechanic
user_3284,Collecting,Singing,Master's,30,"Leadership,Video Editing,Conflict Resolution",1,5,2,7,2,5,4,Plumber
user_3285,Acting,Singing,Associate's,40,"Electrical Repair,Empathy,Critical Thinking,Financial Literacy",7,5,4,4,4,1,5,Sales Representative
user_3286,Animals,Reading,Bachelor's,30,"Public Speaking,Empathy,Leadership",10,10,5,10,2,10,5,Elementary Teacher
user_3287,Meditation,Collecting Stamps,Vocational,62,"Empathy,Conflict Resolution,Negotiation,Cooking,Video Editing",9,6,1,3,3,1,9,Cybersecurity Specialist
user_3288,Psychology,Painting,Bachelor's,56,"Graphic Design,Photography,Conflict Resolution,Carpentry",5,7,6,2,9,4,6,Statistician
user_3289,Reading,Crafts,Bachelor's,39,"Public Speaking,Empathy",8,2,7,1,2,1,9,Elementary Teacher
user_3290,Travel,Cooking,High School,41,"Digital Marketing,Financial Literacy,Sewing,Conflict Resolution",10,8,6,4,2,8,6,Lawyer
user_3291,Entrepreneurship,Video Gaming,Master's,28,"Data Analysis,Critical Thinking,Programming",9,4,6,1,1,3,3,Software Engineer
user_3292,Cars,Bird Watching,Doctorate,51,"Conflict Resolution,Project Management,UI/UX Design,Digital Marketing",6,2,9,1,3,7,5,Construction Worker
user_3293,Writing,Knitting,Doctorate,32,"Weightlifting,Critical Thinking,Writing,Electrical Repair",10,3,8,10,7,10,4,Chef
user_3294,Cars,Video Gaming,High School,34,"Conflict Resolution,Cybersecurity,Photography,Empathy",4,1,5,4,5,10,5,Mechanic
user_3295,Entrepreneurship,Pottery,Bachelor's,36,"Digital Marketing,Driving,Writing,UI/UX Design",4,2,5,1,3,10,1,HR Manager
user_3296,Writing,Photography,High School,59,"Programming,Writing,Negotiation,Time Management",8,9,7,3,2,7,4,Biomedical Engineer
user_3297,Fitness,Traveling,Associate's,58,"Cooking,Weightlifting,Negotiation,Programming,Research",9,3,4,9,3,9,9,Financial Analyst
user_3298,Chess,Fishing,Doctorate,50,"Writing,Digital Marketing",3,8,2,5,7,4,6,Sales Representative
user_3299,Reading,Hiking,Doctorate,63,"Carpentry,Public Speaking,Photography,Conflict Resolution,Leadership",4,3,3,8,1,5,10,Cybersecurity Specialist
user_3300,Technology,Fishing,Master's,38,"First Aid,Negotiation,Singing",1,3,4,4,2,1,9,AI Engineer
user_3301,Film,Astronomy,High School,34,"Driving,Leadership,Cybersecurity",3,8,4,8,5,10,1,Mechanic
user_3302,Magic,Skiing,High School,64,"Robotics,Conflict Resolution,Project Management",5,1,7,3,2,5,7,Plumber
user_3303,DIY,Playing Guitar,Bachelor's,21,"Conflict Resolution,Sewing,Cooking",6,6,7,4,5,9,2,Actor
user_3304,Animals,Volunteering,Bachelor's,49,"Critical Thinking,Empathy,First Aid",2,5,2,10,1,9,3,Registered Nurse
user_3305,Collecting,Origami,Master's,59,"Negotiation,Programming,Writing",7,4,4,8,4,7,5,Construction Worker
user_3306,Entrepreneurship,Playing Guitar,High School,49,"Financial Literacy,Conflict Resolution",1,10,6,9,4,1,5,Chef
user_3307,Technology,Reading,Associate's,40,"Empathy,Critical Thinking,First Aid",8,4,6,3,2,7,1,Registered Nurse
user_3308,Languages,Chess,High School,57,"Sewing,Robotics,Driving",10,4,5,10,7,5,8,Farm Worker
user_3309,Fashion,Painting,Bachelor's,24,"Creativity,Graphic Design,UI/UX Design",7,8,1,2,4,7,2,Graphic Designer
user_3310,Acting,Cycling,Doctorate,65,"Financial Literacy,Sewing,UI/UX Design,Electrical Repair,Negotiation",10,5,2,5,5,8,8,Actor
user_3311,Languages,Knitting,Master's,47,"Cybersecurity,Foreign Languages",3,8,7,3,5,4,10,Mechanic
user_3312,Volunteering,Cooking,Vocational,63,"Financial Literacy,Sewing,Robotics",9,10,2,8,9,8,4,Sales Representative
user_3313,Fashion,Running,High School,65,"Project Management,Video Editing,Financial Literacy,Conflict Resolution,Time Management",9,8,8,4,6,2,1,Social Worker
user_3314,Gardening,Astronomy,High School,20,"Electrical Repair,AI Prompt Engineering,Driving,First Aid",8,10,3,10,4,7,2,Social Worker
user_3315,Chess,Origami,Vocational,54,"Singing,Weightlifting,Video Editing,Digital Marketing,Financial Literacy",7,8,8,7,4,10,7,Sales Representative
user_3316,Languages,Chess,High School,42,"Critical Thinking,Programming,Data Analysis",9,4,9,10,1,2,2,Software Engineer
user_3317,Music,Bird Watching,Bachelor's,59,"Data Analysis,UI/UX Design,Leadership,Carpentry,Negotiation",7,2,7,7,5,1,3,Biomedical Engineer
user_3318,Cooking,Writing,Associate's,36,"Foreign Languages,Graphic Design,Cybersecurity,Cooking,Writing",6,9,7,7,7,3,7,Statistician
user_3319,Travel,Board Games,Master's,29,"Driving,Empathy,Leadership",5,1,10,10,2,3,7,Financial Analyst
user_3320,Fashion,Video Gaming,Associate's,28,"Photography,Robotics,Cooking,Time Management,Singing",5,1,8,1,6,5,8,Construction Worker
